district,category,urban,family_income,first_gen,parent_grad,cutoff_12th,entrance_score,college_tier,tuition,distance_km,competing_offers,merit_aid_pct,need_aid_pct,total_aid_pct,aid_amount,net_price,enrolled
Thanjavur,SC,1,278000.0,0,0,84.54,125.1,Tier-2 (Affiliated),130000.0,17.6,1,0.423,0.534,0.478,62200.0,67800.0,0
Dindigul,ST,1,346000.0,1,0,64.6,111.5,Tier-1 (Autonomous),185000.0,60.0,2,0.292,0.579,0.436,80600.0,104400.0,0
Salem,ST,0,221000.0,0,1,93.41,135.5,Tier-2 (Affiliated),122000.0,51.9,2,0.279,0.467,0.373,45500.0,76500.0,0
Tirunelveli,ST,1,152000.0,0,1,71.17,129.5,Tier-2 (Affiliated),117000.0,138.0,1,0.22,0.469,0.344,40300.0,76700.0,0
Tiruchirappalli,BC,1,265000.0,0,1,86.01,134.0,Tier-2 (Affiliated),102000.0,92.0,0,0.4,0.5,0.45,45900.0,56100.0,0
Nagapattinam,SC,1,278000.0,0,0,85.02,126.8,Tier-2 (Affiliated),107000.0,35.9,0,0.339,0.561,0.45,48200.0,58800.0,1
Salem,SC,1,206000.0,0,1,68.15,98.2,Tier-2 (Affiliated),113000.0,47.5,1,0.257,0.493,0.375,42400.0,70600.0,1
Villupuram,MBC,0,160000.0,1,0,72.24,128.7,Tier-3 (Self-financing),94000.0,23.2,1,0.367,0.39,0.379,35600.0,58400.0,0
Namakkal,BC,0,760000.0,0,1,73.43,106.6,Tier-3 (Self-financing),85000.0,33.0,1,0.259,0.38,0.32,27200.0,57800.0,1
Virudhunagar,ST,0,73000.0,1,0,74.1,134.5,Tier-1 (Autonomous),184000.0,110.7,2,0.399,0.548,0.474,87200.0,96800.0,0
Theni,BC,0,910000.0,1,0,65.02,107.2,Tier-2 (Affiliated),107000.0,133.3,2,0.33,0.31,0.32,34200.0,72800.0,1
Tirunelveli,MBC,1,492000.0,1,0,83.34,112.6,Tier-3 (Self-financing),82000.0,39.3,3,0.28,0.266,0.273,22400.0,59600.0,0
Theni,MBC,1,722000.0,1,0,71.11,114.2,Tier-2 (Affiliated),98000.0,2.2,1,0.339,0.434,0.386,37800.0,60200.0,1
Tirunelveli,BC,0,482000.0,1,0,76.86,123.7,Tier-1 (Autonomous),184000.0,9.8,0,0.377,0.351,0.364,66900.0,117100.0,1
Madurai,SC,1,442000.0,1,0,88.06,119.6,Tier-3 (Self-financing),81000.0,48.2,1,0.402,0.541,0.471,38200.0,42800.0,0
Tirunelveli,OC,0,973000.0,0,1,83.72,134.1,Tier-1 (Autonomous),170000.0,5.2,0,0.189,0.544,0.366,62300.0,107700.0,1
Tirunelveli,MBC,0,143000.0,0,1,71.79,123.0,Tier-2 (Affiliated),105000.0,80.5,2,0.294,0.45,0.372,39100.0,65900.0,0
Madurai,SC,1,289000.0,1,0,88.41,158.4,Tier-3 (Self-financing),87000.0,38.6,0,0.497,0.522,0.509,44300.0,42700.0,0
Chennai,BC,1,302000.0,1,0,84.66,151.7,Tier-3 (Self-financing),90000.0,102.7,1,0.597,0.515,0.556,50000.0,40000.0,1
Villupuram,SC,0,77000.0,1,0,70.94,149.3,Tier-3 (Self-financing),84000.0,8.6,1,0.516,0.412,0.464,39000.0,45000.0,0
Namakkal,BC,1,336000.0,1,0,72.86,116.6,Tier-3 (Self-financing),94000.0,98.7,0,0.402,0.29,0.346,32500.0,61500.0,1
Thanjavur,SC,1,882000.0,1,0,88.01,149.1,Tier-2 (Affiliated),122000.0,15.1,2,0.633,0.269,0.451,55000.0,67000.0,1
Villupuram,ST,0,154000.0,1,0,85.79,128.2,Tier-2 (Affiliated),108000.0,8.3,1,0.34,0.496,0.418,45100.0,62900.0,0
Salem,BC,1,1438000.0,1,0,62.97,129.0,Tier-1 (Autonomous),188000.0,47.4,1,0.515,0.463,0.489,92000.0,96000.0,1
Thanjavur,MBC,1,1323000.0,0,1,67.94,95.3,Tier-2 (Affiliated),105000.0,115.9,1,0.285,0.337,0.311,32600.0,72400.0,1
Virudhunagar,MBC,0,1350000.0,0,0,84.95,163.5,Tier-3 (Self-financing),75000.0,2.0,1,0.393,0.215,0.304,22800.0,52200.0,1
Theni,MBC,1,1198000.0,0,1,66.26,131.7,Tier-1 (Autonomous),172000.0,226.9,0,0.222,0.244,0.233,40100.0,131900.0,1
Vellore,SC,1,1152000.0,0,1,86.05,125.9,Tier-2 (Affiliated),103000.0,8.5,0,0.32,0.27,0.295,30400.0,72600.0,1
Tirunelveli,MBC,1,502000.0,0,1,97.36,171.3,Tier-3 (Self-financing),81000.0,101.2,0,0.552,0.301,0.426,34500.0,46500.0,1
Chennai,MBC,1,476000.0,0,1,81.73,137.6,Tier-1 (Autonomous),196000.0,36.6,3,0.359,0.386,0.372,73000.0,123000.0,1
Coimbatore,BC,1,568000.0,1,0,68.77,103.9,Tier-2 (Affiliated),106000.0,280.1,1,0.27,0.476,0.373,39500.0,66500.0,1
Tiruchirappalli,BC,0,299000.0,0,0,79.77,125.6,Tier-3 (Self-financing),82000.0,106.8,2,0.491,0.473,0.482,39500.0,42500.0,0
Nagapattinam,SC,0,212000.0,1,0,88.35,145.3,Tier-2 (Affiliated),111000.0,29.2,1,0.411,0.476,0.443,49200.0,61800.0,0
Theni,OC,0,590000.0,0,0,78.99,131.8,Tier-3 (Self-financing),74000.0,86.7,2,0.516,0.501,0.509,37700.0,36300.0,1
Thanjavur,MBC,0,201000.0,1,0,82.84,155.0,Tier-2 (Affiliated),111000.0,44.3,1,0.503,0.42,0.462,51300.0,59700.0,0
Nagapattinam,BC,0,140000.0,0,1,70.01,120.6,Tier-2 (Affiliated),115000.0,40.2,3,0.405,0.557,0.481,55300.0,59700.0,1
Tiruchirappalli,SC,1,385000.0,1,0,70.76,101.7,Tier-1 (Autonomous),192000.0,38.6,1,0.235,0.383,0.309,59400.0,132600.0,0
Salem,MBC,0,178000.0,1,0,87.06,150.5,Tier-1 (Autonomous),191000.0,73.6,0,0.419,0.582,0.501,95600.0,95400.0,0
Vellore,BC,0,216000.0,0,1,70.88,87.2,Tier-2 (Affiliated),113000.0,124.9,1,0.203,0.513,0.358,40500.0,72500.0,1
Villupuram,BC,1,447000.0,1,0,52.14,77.6,Tier-3 (Self-financing),83000.0,16.8,2,0.161,0.476,0.318,26400.0,56600.0,0
Theni,MBC,0,212000.0,1,0,74.94,115.5,Tier-2 (Affiliated),109000.0,24.7,0,0.354,0.498,0.426,46400.0,62600.0,0
Kanyakumari,ST,1,503000.0,1,0,81.14,139.7,Tier-2 (Affiliated),113000.0,9.7,1,0.49,0.495,0.493,55700.0,57300.0,1
Salem,MBC,1,383000.0,0,1,88.59,168.3,Tier-2 (Affiliated),110000.0,50.9,2,0.685,0.407,0.546,60100.0,49900.0,1
Virudhunagar,MBC,0,492000.0,1,0,94.46,154.4,Tier-3 (Self-financing),84000.0,32.5,1,0.383,0.535,0.459,38500.0,45500.0,0
Coimbatore,SC,0,218000.0,0,0,78.85,120.7,Tier-2 (Affiliated),103000.0,40.2,2,0.32,0.487,0.403,41600.0,61400.0,0
Salem,BC,1,460000.0,0,0,84.59,124.9,Tier-1 (Autonomous),185000.0,81.5,2,0.415,0.499,0.457,84500.0,100500.0,0
Namakkal,MBC,0,284000.0,0,1,79.21,139.3,Tier-3 (Self-financing),87000.0,21.0,0,0.391,0.547,0.469,40800.0,46200.0,1
Coimbatore,BC,1,237000.0,0,0,81.54,127.5,Tier-3 (Self-financing),79000.0,14.0,1,0.24,0.442,0.341,27000.0,52000.0,1
Kanyakumari,BC,1,582000.0,0,0,76.13,114.3,Tier-2 (Affiliated),122000.0,3.7,2,0.361,0.476,0.418,51000.0,71000.0,1
Kanyakumari,SC,1,503000.0,1,0,81.86,145.2,Tier-2 (Affiliated),112000.0,63.8,2,0.342,0.392,0.367,41100.0,70900.0,0
Namakkal,SC,0,336000.0,1,0,70.7,130.7,Tier-2 (Affiliated),99000.0,227.3,0,0.371,0.357,0.364,36000.0,63000.0,1
Erode,ST,1,130000.0,1,0,97.8,142.1,Tier-2 (Affiliated),118000.0,90.7,1,0.533,0.54,0.537,63300.0,54700.0,1
Coimbatore,SC,0,85000.0,0,1,54.09,64.1,Tier-3 (Self-financing),80000.0,68.0,2,0.177,0.706,0.442,35300.0,44700.0,0
Theni,MBC,1,313000.0,1,0,83.71,132.5,Tier-2 (Affiliated),107000.0,45.6,2,0.412,0.436,0.424,45400.0,61600.0,1
Namakkal,BC,1,1034000.0,0,1,81.2,112.8,Tier-1 (Autonomous),179000.0,55.6,1,0.412,0.388,0.4,71600.0,107400.0,1
Nagapattinam,MBC,0,294000.0,0,1,81.71,111.6,Tier-2 (Affiliated),117000.0,40.7,0,0.278,0.558,0.418,48900.0,68100.0,1
Theni,ST,0,110000.0,0,1,66.17,90.3,Tier-1 (Autonomous),180000.0,2.0,2,0.24,0.436,0.338,60800.0,119200.0,0
Madurai,SC,0,88000.0,1,0,61.22,113.6,Tier-2 (Affiliated),115000.0,16.9,2,0.281,0.483,0.382,43900.0,71100.0,0
Madurai,MBC,1,288000.0,1,0,84.06,144.3,Tier-2 (Affiliated),97000.0,106.2,2,0.466,0.594,0.53,51400.0,45600.0,0
Nagapattinam,MBC,0,172000.0,0,0,91.41,183.1,Tier-3 (Self-financing),76000.0,198.4,0,0.434,0.569,0.501,38100.0,37900.0,0
Tiruchirappalli,SC,1,527000.0,0,1,80.2,118.7,Tier-2 (Affiliated),110000.0,159.6,1,0.242,0.452,0.347,38200.0,71800.0,1
Villupuram,ST,1,476000.0,0,1,86.05,157.6,Tier-2 (Affiliated),104000.0,12.7,1,0.453,0.331,0.392,40700.0,63300.0,0
Madurai,SC,1,177000.0,0,1,73.42,124.9,Tier-1 (Autonomous),178000.0,235.4,2,0.383,0.469,0.426,75900.0,102100.0,1
Karur,MBC,1,636000.0,1,0,81.32,121.8,Tier-3 (Self-financing),91000.0,50.9,0,0.476,0.467,0.472,42900.0,48100.0,1
Thoothukudi,BC,0,428000.0,0,0,90.26,142.2,Tier-2 (Affiliated),104000.0,10.9,0,0.325,0.215,0.27,28000.0,76000.0,0
Thanjavur,MBC,0,136000.0,1,0,74.86,111.4,Tier-2 (Affiliated),104000.0,45.9,4,0.282,0.588,0.435,45300.0,58700.0,1
Coimbatore,BC,1,461000.0,1,0,89.86,147.7,Tier-1 (Autonomous),181000.0,51.5,1,0.436,0.55,0.493,89200.0,91800.0,0
Kanyakumari,ST,0,204000.0,0,0,61.65,113.4,Tier-3 (Self-financing),68000.0,29.2,0,0.202,0.654,0.428,29100.0,38900.0,1
Tiruchirappalli,MBC,1,459000.0,1,0,71.87,109.5,Tier-1 (Autonomous),188000.0,26.8,1,0.221,0.562,0.391,73600.0,114400.0,0
Namakkal,MBC,1,164000.0,1,0,83.46,146.3,Tier-2 (Affiliated),111000.0,24.1,3,0.267,0.55,0.408,45300.0,65700.0,0
Thoothukudi,BC,0,321000.0,0,0,97.03,174.3,Tier-2 (Affiliated),111000.0,2.0,2,0.554,0.549,0.552,61200.0,49800.0,1
Karur,MBC,1,596000.0,1,0,78.14,147.4,Tier-3 (Self-financing),81000.0,90.2,1,0.35,0.405,0.377,30600.0,50400.0,1
Chennai,MBC,0,620000.0,0,1,67.66,90.7,Tier-3 (Self-financing),91000.0,65.4,2,0.312,0.384,0.348,31700.0,59300.0,0
Virudhunagar,BC,1,334000.0,1,0,96.8,154.1,Tier-2 (Affiliated),109000.0,56.3,2,0.471,0.52,0.496,54000.0,55000.0,0
Tiruchirappalli,SC,1,233000.0,1,0,76.74,133.4,Tier-2 (Affiliated),120000.0,31.4,1,0.35,0.438,0.394,47300.0,72700.0,1
Karur,BC,1,431000.0,1,0,84.65,119.1,Tier-2 (Affiliated),96000.0,3.5,0,0.254,0.431,0.343,32900.0,63100.0,1
Theni,MBC,1,493000.0,1,0,74.66,99.8,Tier-2 (Affiliated),111000.0,82.1,0,0.277,0.629,0.453,50300.0,60700.0,1
Tirunelveli,BC,0,315000.0,1,0,79.42,126.7,Tier-1 (Autonomous),180000.0,35.9,0,0.321,0.429,0.375,67500.0,112500.0,1
Thanjavur,MBC,1,586000.0,0,1,72.38,109.6,Tier-2 (Affiliated),112000.0,5.7,2,0.324,0.454,0.389,43600.0,68400.0,0
Madurai,SC,0,105000.0,1,0,99.9,157.3,Tier-3 (Self-financing),96000.0,199.3,2,0.542,0.4,0.471,45200.0,50800.0,1
Thoothukudi,SC,1,392000.0,1,0,89.91,136.8,Tier-2 (Affiliated),99000.0,99.9,0,0.316,0.407,0.362,35800.0,63200.0,0
Salem,OC,0,259000.0,1,0,95.68,185.5,Tier-1 (Autonomous),169000.0,100.9,1,0.514,0.434,0.474,80100.0,88900.0,0
Erode,ST,0,156000.0,1,0,70.12,105.3,Tier-2 (Affiliated),107000.0,7.0,0,0.368,0.509,0.439,46900.0,60100.0,1
Namakkal,SC,0,499000.0,0,0,59.75,104.4,Tier-3 (Self-financing),70000.0,55.4,2,0.374,0.382,0.378,26400.0,43600.0,1
Cuddalore,BC,0,139000.0,0,1,75.07,127.9,Tier-3 (Self-financing),103000.0,26.4,0,0.268,0.5,0.384,39600.0,63400.0,1
Namakkal,BC,0,256000.0,1,0,99.9,134.5,Tier-3 (Self-financing),92000.0,115.7,1,0.302,0.459,0.38,35000.0,57000.0,1
Namakkal,BC,0,148000.0,1,0,74.78,141.6,Tier-3 (Self-financing),89000.0,14.6,2,0.326,0.505,0.415,37000.0,52000.0,0
Tiruppur,SC,1,343000.0,1,0,88.52,151.0,Tier-3 (Self-financing),91000.0,90.3,2,0.446,0.349,0.398,36200.0,54800.0,1
Kanyakumari,BC,1,860000.0,0,1,67.75,110.8,Tier-3 (Self-financing),95000.0,265.2,1,0.174,0.256,0.215,20400.0,74600.0,1
Vellore,MBC,0,285000.0,0,1,69.71,127.4,Tier-2 (Affiliated),105000.0,25.4,0,0.346,0.556,0.451,47400.0,57600.0,1
Virudhunagar,SC,1,295000.0,0,1,77.2,122.8,Tier-2 (Affiliated),107000.0,39.7,3,0.324,0.445,0.385,41200.0,65800.0,0
Nagapattinam,SC,0,405000.0,0,1,99.1,171.8,Tier-3 (Self-financing),88000.0,133.0,3,0.451,0.486,0.469,41200.0,46800.0,1
Thoothukudi,MBC,1,504000.0,1,0,89.0,114.3,Tier-1 (Autonomous),176000.0,76.7,0,0.305,0.482,0.393,69200.0,106800.0,1
Villupuram,SC,0,306000.0,1,0,57.47,104.2,Tier-2 (Affiliated),103000.0,80.9,2,0.269,0.495,0.382,39300.0,63700.0,1
Nagapattinam,BC,1,716000.0,0,1,84.67,138.2,Tier-3 (Self-financing),81000.0,111.8,0,0.353,0.301,0.327,26500.0,54500.0,1
Salem,SC,0,60000.0,0,1,66.51,109.4,Tier-1 (Autonomous),183000.0,20.0,1,0.415,0.373,0.394,72100.0,110900.0,0
Nagapattinam,BC,0,287000.0,1,0,71.18,101.3,Tier-3 (Self-financing),92000.0,130.2,3,0.219,0.459,0.339,31200.0,60800.0,0
Karur,BC,1,267000.0,1,0,83.1,129.7,Tier-3 (Self-financing),75000.0,96.6,1,0.355,0.499,0.427,32000.0,43000.0,1
Tirunelveli,ST,1,173000.0,0,0,91.98,143.4,Tier-2 (Affiliated),108000.0,16.7,1,0.352,0.627,0.489,52900.0,55100.0,1
Cuddalore,BC,1,1087000.0,0,0,91.49,129.3,Tier-3 (Self-financing),85000.0,77.7,3,0.428,0.493,0.461,39200.0,45800.0,1
Tirunelveli,BC,0,243000.0,0,0,81.32,135.5,Tier-1 (Autonomous),169000.0,45.8,2,0.282,0.529,0.405,68500.0,100500.0,1
Namakkal,MBC,1,1189000.0,0,1,81.46,153.9,Tier-3 (Self-financing),89000.0,47.9,0,0.449,0.309,0.379,33700.0,55300.0,0
Nagapattinam,BC,1,223000.0,1,0,91.46,125.0,Tier-1 (Autonomous),179000.0,4.2,1,0.263,0.498,0.38,68100.0,110900.0,0
Tiruchirappalli,BC,0,165000.0,0,1,62.24,106.9,Tier-1 (Autonomous),172000.0,26.9,0,0.134,0.512,0.323,55600.0,116400.0,0
Erode,MBC,0,395000.0,0,1,96.27,147.7,Tier-2 (Affiliated),106000.0,13.4,2,0.362,0.416,0.389,41200.0,64800.0,1
Nagapattinam,SC,0,162000.0,0,1,70.64,105.0,Tier-3 (Self-financing),89000.0,87.8,2,0.214,0.625,0.419,37300.0,51700.0,0
Dindigul,SC,0,231000.0,0,1,80.61,130.1,Tier-3 (Self-financing),93000.0,60.3,3,0.396,0.47,0.433,40300.0,52700.0,1
Thoothukudi,BC,0,281000.0,1,0,73.04,118.2,Tier-2 (Affiliated),113000.0,125.3,0,0.244,0.521,0.382,43200.0,69800.0,1
Chennai,MBC,0,240000.0,1,0,66.44,109.1,Tier-3 (Self-financing),100000.0,104.3,1,0.113,0.527,0.32,32000.0,68000.0,0
Karur,SC,1,266000.0,0,1,82.62,115.2,Tier-2 (Affiliated),119000.0,39.6,2,0.142,0.309,0.225,26800.0,92200.0,0
Virudhunagar,BC,1,533000.0,0,1,80.37,144.9,Tier-3 (Self-financing),89000.0,123.1,3,0.419,0.362,0.39,34700.0,54300.0,1
Villupuram,BC,1,687000.0,1,0,76.95,124.3,Tier-1 (Autonomous),174000.0,17.0,0,0.37,0.441,0.406,70600.0,103400.0,0
Tiruchirappalli,OC,1,1531000.0,1,0,76.47,131.3,Tier-3 (Self-financing),94000.0,35.5,1,0.372,0.348,0.36,33800.0,60200.0,1
Thoothukudi,MBC,0,233000.0,0,1,93.26,167.4,Tier-3 (Self-financing),79000.0,47.6,3,0.451,0.519,0.485,38300.0,40700.0,1
Vellore,BC,1,389000.0,0,1,99.9,131.0,Tier-3 (Self-financing),91000.0,108.9,2,0.382,0.527,0.454,41300.0,49700.0,1
Vellore,SC,1,236000.0,1,0,90.53,154.3,Tier-2 (Affiliated),90000.0,64.9,2,0.291,0.415,0.353,31800.0,58200.0,0
Vellore,ST,1,613000.0,0,1,80.77,126.8,Tier-3 (Self-financing),81000.0,15.2,0,0.181,0.432,0.306,24800.0,56200.0,1
Theni,BC,0,437000.0,1,0,61.63,113.9,Tier-1 (Autonomous),169000.0,29.7,3,0.179,0.37,0.275,46500.0,122500.0,0
Cuddalore,MBC,1,148000.0,1,0,84.27,122.8,Tier-1 (Autonomous),178000.0,2.0,1,0.313,0.583,0.448,79800.0,98200.0,0
Dindigul,BC,1,166000.0,0,0,84.71,149.6,Tier-2 (Affiliated),98000.0,125.6,0,0.485,0.521,0.503,49300.0,48700.0,0
Coimbatore,OC,1,399000.0,0,1,85.71,121.3,Tier-3 (Self-financing),85000.0,82.5,1,0.242,0.611,0.426,36200.0,48800.0,1
Thoothukudi,SC,1,358000.0,1,0,66.59,112.6,Tier-3 (Self-financing),89000.0,59.6,3,0.22,0.478,0.349,31100.0,57900.0,1
Salem,MBC,1,412000.0,0,0,86.5,142.7,Tier-2 (Affiliated),105000.0,37.5,1,0.448,0.343,0.396,41500.0,63500.0,1
Coimbatore,ST,1,362000.0,0,0,93.62,147.5,Tier-3 (Self-financing),82000.0,87.9,2,0.381,0.505,0.443,36400.0,45600.0,1
Tiruppur,MBC,1,381000.0,0,1,68.17,93.6,Tier-2 (Affiliated),112000.0,114.6,2,0.239,0.439,0.339,37900.0,74100.0,1
Thanjavur,BC,1,1042000.0,1,0,84.85,130.2,Tier-1 (Autonomous),180000.0,18.0,2,0.362,0.422,0.392,70500.0,109500.0,1
Theni,MBC,1,642000.0,1,0,69.88,125.7,Tier-3 (Self-financing),96000.0,144.1,1,0.238,0.366,0.302,29000.0,67000.0,0
Kanyakumari,BC,0,312000.0,1,0,76.96,145.5,Tier-1 (Autonomous),175000.0,40.1,4,0.551,0.589,0.57,99800.0,75200.0,1
Coimbatore,SC,1,591000.0,0,1,68.51,138.9,Tier-3 (Self-financing),89000.0,60.5,1,0.314,0.323,0.318,28300.0,60700.0,1
Tirunelveli,MBC,0,105000.0,1,0,74.49,127.1,Tier-2 (Affiliated),112000.0,29.5,0,0.495,0.642,0.568,63700.0,48300.0,1
Namakkal,BC,0,285000.0,1,0,74.57,123.1,Tier-2 (Affiliated),97000.0,65.1,1,0.372,0.384,0.378,36700.0,60300.0,0
Nagapattinam,MBC,0,280000.0,0,1,82.12,138.1,Tier-3 (Self-financing),86000.0,470.7,0,0.403,0.432,0.418,35900.0,50100.0,1
Theni,MBC,1,585000.0,1,0,86.9,168.0,Tier-2 (Affiliated),109000.0,43.2,0,0.368,0.49,0.429,46700.0,62300.0,1
Vellore,SC,0,76000.0,1,0,90.16,152.1,Tier-3 (Self-financing),81000.0,6.7,3,0.458,0.706,0.582,47200.0,33800.0,1
Theni,OC,0,338000.0,0,1,71.48,115.7,Tier-3 (Self-financing),99000.0,16.1,1,0.296,0.491,0.393,38900.0,60100.0,0
Thoothukudi,OC,0,486000.0,1,0,81.6,126.4,Tier-2 (Affiliated),120000.0,56.4,1,0.322,0.343,0.332,39900.0,80100.0,0
Dindigul,OC,1,819000.0,0,0,67.02,104.8,Tier-3 (Self-financing),79000.0,50.5,2,0.16,0.203,0.181,14300.0,64700.0,0
Kanyakumari,BC,1,927000.0,0,0,76.89,128.8,Tier-1 (Autonomous),185000.0,15.6,1,0.419,0.445,0.432,79900.0,105100.0,1
Nagapattinam,MBC,1,638000.0,0,1,78.43,114.2,Tier-3 (Self-financing),91000.0,5.1,1,0.371,0.557,0.464,42200.0,48800.0,1
Erode,BC,0,289000.0,0,1,68.77,100.6,Tier-2 (Affiliated),111000.0,16.6,0,0.112,0.581,0.347,38500.0,72500.0,1
Salem,BC,0,433000.0,0,0,83.59,132.8,Tier-2 (Affiliated),101000.0,7.2,2,0.315,0.479,0.397,40100.0,60900.0,1
Nagapattinam,MBC,1,376000.0,0,0,76.44,115.5,Tier-2 (Affiliated),102000.0,9.0,1,0.279,0.415,0.347,35400.0,66600.0,0
Salem,OC,0,423000.0,1,0,79.54,136.2,Tier-3 (Self-financing),89000.0,6.2,0,0.402,0.508,0.455,40500.0,48500.0,1
Erode,ST,1,423000.0,1,0,90.25,154.5,Tier-2 (Affiliated),114000.0,221.1,1,0.451,0.495,0.473,53900.0,60100.0,1
Salem,MBC,1,410000.0,0,1,73.72,121.9,Tier-3 (Self-financing),83000.0,152.8,0,0.319,0.628,0.473,39300.0,43700.0,1
Theni,BC,1,589000.0,1,0,86.5,145.7,Tier-2 (Affiliated),121000.0,7.4,1,0.447,0.476,0.462,55900.0,65100.0,1
Tirunelveli,MBC,0,441000.0,1,0,92.43,149.7,Tier-2 (Affiliated),122000.0,123.6,1,0.572,0.534,0.553,67500.0,54500.0,0
Cuddalore,BC,0,442000.0,0,1,91.82,90.0,Tier-3 (Self-financing),97000.0,156.4,2,0.188,0.454,0.321,31100.0,65900.0,0
Villupuram,SC,1,621000.0,1,0,76.12,108.7,Tier-3 (Self-financing),97000.0,41.3,1,0.36,0.349,0.355,34400.0,62600.0,1
Virudhunagar,MBC,0,936000.0,0,1,68.27,119.8,Tier-2 (Affiliated),110000.0,248.3,2,0.457,0.363,0.41,45100.0,64900.0,1
Villupuram,MBC,1,618000.0,0,1,70.9,100.9,Tier-1 (Autonomous),169000.0,13.9,0,0.372,0.235,0.304,51400.0,117600.0,1
Chennai,ST,1,212000.0,0,0,62.13,112.2,Tier-3 (Self-financing),82000.0,21.2,1,0.343,0.507,0.425,34800.0,47200.0,0
Dindigul,SC,0,258000.0,0,1,84.86,149.5,Tier-3 (Self-financing),84000.0,94.8,1,0.474,0.524,0.499,41900.0,42100.0,1
Salem,SC,0,252000.0,0,1,85.48,132.8,Tier-3 (Self-financing),80000.0,53.8,0,0.397,0.456,0.426,34100.0,45900.0,1
Villupuram,BC,1,677000.0,0,1,79.17,117.8,Tier-3 (Self-financing),82000.0,101.6,1,0.445,0.446,0.445,36500.0,45500.0,1
Karur,BC,0,680000.0,1,0,64.24,102.9,Tier-2 (Affiliated),101000.0,133.2,0,0.226,0.503,0.364,36800.0,64200.0,1
Erode,MBC,1,166000.0,1,0,74.35,118.3,Tier-2 (Affiliated),116000.0,5.8,2,0.282,0.528,0.405,46900.0,69100.0,1
Tiruppur,MBC,1,966000.0,1,0,91.8,156.3,Tier-3 (Self-financing),98000.0,43.1,2,0.393,0.353,0.373,36500.0,61500.0,1
Theni,MBC,1,1162000.0,1,0,84.1,99.4,Tier-1 (Autonomous),199000.0,200.8,3,0.44,0.291,0.365,72700.0,126300.0,0
Dindigul,SC,0,267000.0,1,0,85.83,126.3,Tier-2 (Affiliated),112000.0,56.1,1,0.463,0.477,0.47,52600.0,59400.0,0
Dindigul,BC,0,414000.0,1,0,99.9,144.7,Tier-1 (Autonomous),179000.0,7.9,1,0.357,0.627,0.492,88000.0,91000.0,1
Coimbatore,BC,1,423000.0,0,1,81.28,92.3,Tier-3 (Self-financing),85000.0,3.1,1,0.124,0.403,0.263,22400.0,62600.0,1
Dindigul,MBC,1,421000.0,0,1,56.41,82.8,Tier-1 (Autonomous),191000.0,29.6,2,0.17,0.417,0.294,56100.0,134900.0,0
Erode,BC,1,709000.0,0,0,66.99,84.7,Tier-3 (Self-financing),96000.0,19.6,1,0.199,0.487,0.343,32900.0,63100.0,1
Virudhunagar,MBC,1,595000.0,0,1,81.06,123.9,Tier-2 (Affiliated),108000.0,68.3,0,0.352,0.372,0.362,39100.0,68900.0,1
Kanyakumari,SC,1,468000.0,1,0,78.19,117.8,Tier-3 (Self-financing),95000.0,57.7,1,0.187,0.529,0.358,34000.0,61000.0,0
Nagapattinam,MBC,0,367000.0,0,0,76.28,128.8,Tier-3 (Self-financing),86000.0,312.6,0,0.29,0.403,0.346,29800.0,56200.0,0
Chennai,SC,0,320000.0,0,1,76.46,118.6,Tier-2 (Affiliated),104000.0,23.6,1,0.41,0.486,0.448,46600.0,57400.0,1
Virudhunagar,MBC,1,647000.0,0,1,70.16,86.9,Tier-1 (Autonomous),179000.0,34.7,2,0.25,0.498,0.374,66900.0,112100.0,1
Vellore,SC,0,111000.0,1,0,81.74,136.0,Tier-2 (Affiliated),124000.0,15.9,1,0.318,0.43,0.374,46400.0,77600.0,0
Thanjavur,BC,1,763000.0,0,1,91.94,183.4,Tier-2 (Affiliated),116000.0,133.3,1,0.619,0.459,0.539,62500.0,53500.0,0
Villupuram,SC,0,542000.0,0,0,95.32,168.6,Tier-3 (Self-financing),81000.0,13.6,2,0.567,0.516,0.542,43900.0,37100.0,0
Kanyakumari,SC,0,192000.0,0,0,95.04,162.3,Tier-3 (Self-financing),92000.0,99.0,0,0.645,0.491,0.568,52300.0,39700.0,0
Coimbatore,BC,0,682000.0,0,1,68.44,106.6,Tier-3 (Self-financing),91000.0,62.8,0,0.253,0.519,0.386,35100.0,55900.0,1
Vellore,MBC,1,254000.0,1,0,77.8,117.1,Tier-2 (Affiliated),108000.0,10.6,1,0.254,0.486,0.37,40000.0,68000.0,1
Karur,SC,1,310000.0,0,1,74.86,111.4,Tier-1 (Autonomous),174000.0,34.4,2,0.275,0.481,0.378,65800.0,108200.0,0
Namakkal,BC,0,210000.0,0,1,83.92,137.9,Tier-2 (Affiliated),101000.0,86.0,1,0.455,0.566,0.511,51600.0,49400.0,1
Tirunelveli,SC,0,416000.0,1,0,77.17,106.4,Tier-2 (Affiliated),97000.0,110.9,3,0.169,0.567,0.368,35700.0,61300.0,0
Namakkal,ST,0,417000.0,0,0,75.74,124.5,Tier-3 (Self-financing),80000.0,44.6,0,0.334,0.242,0.288,23000.0,57000.0,0
Kanyakumari,SC,0,185000.0,1,0,92.55,138.1,Tier-2 (Affiliated),109000.0,25.2,1,0.385,0.347,0.366,39900.0,69100.0,1
Salem,BC,1,920000.0,1,0,78.98,100.7,Tier-2 (Affiliated),120000.0,94.8,1,0.356,0.267,0.311,37400.0,82600.0,1
